Id_Provincia,Provincia,Id_Partido,Partido,Id_Localidad,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
4,CORDOBA,413,Río Cuarto,3556,Achiras,None,None,None,SI,None,SI,None,SI,SI,14098010.0,-33.1770175916926,-64.9944684969757
4,CORDOBA,413,Río Cuarto,3557,Adelia María,SI,SI,None,SI,None,SI,SI,SI,SI,14098020.0,-33.631620222358,-64.0208372956378
4,CORDOBA,413,Río Cuarto,3558,Alcira (Est. Gigena),SI,None,None,SI,SI,None,SI,SI,SI,14098030.0,-32.757065291399,-64.3378599293347
4,CORDOBA,413,Río Cuarto,3559,Alpa Corral,None,None,None,None,None,None,None,SI,SI,14098040.0,-32.6904036665231,-64.721171054893
1,BUENOS AIRES,102,San Fernando,3560,Virreyes,SI,SI,None,SI,None,None,SI,SI,SI,6749010.0,-34.4636240092728,-58.5761941633194
1,BUENOS AIRES,414,San Isidro,3561,Acassuso,SI,SI,SI,SI,SI,None,SI,SI,SI,6756010.0,-34.4794018120083,-58.5074043996961
1,BUENOS AIRES,414,San Isidro,3562,Beccar,SI,SI,None,SI,None,SI,SI,SI,SI,6756010.0,-34.4674159462571,-58.5400343502635
1,BUENOS AIRES,414,San Isidro,3563,Boulogne Sur Mer,SI,SI,None,SI,SI,SI,SI,SI,SI,6756010.0,-34.4983312888498,-58.5700137209729
1,BUENOS AIRES,414,San Isidro,3564,Martínez,SI,SI,SI,SI,SI,None,SI,SI,SI,6756010.0,-34.4944230772436,-58.5105732755943
1,BUENOS AIRES,414,San Isidro,470,San Isidro,SI,SI,SI,SI,SI,SI,SI,SI,SI,6756010.0,-34.4770412162141,-58.52719519996
3,CABA,382,COMUNA 10,3565,VILLA REAL,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,-34.6194831337073,-58.5259860729102
11,JUJUY,395,Ledesma,3566,Libertador General San Martín (Est. Ledesma),SI,SI,None,SI,SI,SI,SI,SI,SI,38035080.0,-23.7988475308181,-64.7847435385117
11,JUJUY,395,Ledesma,3567,Maíz Negro,None,None,None,None,None,None,None,None,None,38035090.0,-23.9512957904139,-64.7747416972346
11,JUJUY,395,Ledesma,3568,Paulina,None,None,None,None,None,None,None,None,None,38035100.0,-23.8459427825303,-64.7401978591998
11,JUJUY,395,Ledesma,3569,Pueblo Ledesma,None,None,None,None,None,None,None,SI,SI,38035010.0,-23.8273072049676,-64.791360563704
11,JUJUY,395,Ledesma,3570,Yuto,None,None,None,None,SI,SI,None,SI,SI,38035110.0,-23.6439908389427,-64.4709201889915
11,JUJUY,415,Palpalá,3571,Carahunco,SI,None,None,None,None,None,SI,None,None,38042010.0,-24.3137765483739,-65.0785405481684
11,JUJUY,415,Palpalá,3572,Centro Forestal,SI,None,None,None,None,None,SI,None,None,38042020.0,-24.2278470388568,-65.1738697442674
11,JUJUY,415,Palpalá,3573,Mina 9 de Octubre,None,None,None,None,None,None,None,None,None,38042040.0,-24.245642700609,-65.0838068756619
4,CORDOBA,413,Río Cuarto,3574,Berrotarán,SI,SI,None,SI,None,SI,SI,SI,SI,14098050.0,-32.4528669215341,-64.3854404675021
4,CORDOBA,413,Río Cuarto,3575,Bulnes,SI,None,None,None,SI,None,None,SI,SI,14098060.0,-33.5032818212674,-64.6755735163666
4,CORDOBA,413,Río Cuarto,3576,Chaján,None,None,None,SI,SI,None,SI,SI,SI,14098070.0,-33.5563361347485,-65.0052699166312
4,CORDOBA,413,Río Cuarto,3577,Chucul,SI,None,None,SI,None,SI,SI,SI,SI,14098080.0,-33.0089546768665,-64.1712493406755
4,CORDOBA,413,Río Cuarto,3578,Coronel Baigorria,None,None,None,SI,None,None,None,SI,SI,14098090.0,-32.8495478948519,-64.3598591374051
4,CORDOBA,413,Río Cuarto,3579,Coronel Moldes,SI,None,None,None,None,None,SI,SI,SI,14098100.0,-33.6230868735031,-64.5971033510391
4,CORDOBA,413,Río Cuarto,3580,Elena,SI,None,None,SI,None,SI,SI,SI,SI,14098110.0,-32.5720684109952,-64.3929518423935
4,CORDOBA,413,Río Cuarto,3581,La Carolina,SI,None,None,None,SI,SI,SI,SI,None,14098120.0,-33.1868433713045,-64.7251129655857
4,CORDOBA,413,Río Cuarto,3582,La Cautiva,None,None,None,None,None,None,SI,None,SI,14098130.0,-33.97859138783,-64.0842989461185
4,CORDOBA,413,Río Cuarto,3583,La Gilda,None,None,None,None,None,None,None,None,None,14098140.0,-33.2082959166527,-64.2584448995097
4,CORDOBA,413,Río Cuarto,3584,Las Acequias,SI,None,None,SI,None,None,SI,SI,SI,14098150.0,-33.2822486969948,-63.9758763865889
4,CORDOBA,413,Río Cuarto,3585,Las Albahacas,SI,None,None,None,None,None,SI,None,SI,14098160.0,-32.8924933762193,-64.8435915248656
18,SALTA,196,Iruya,3586,Isla de Cañas,None,None,None,None,None,SI,None,None,SI,66070020.0,-22.8864200252899,-64.6573757192202
18,SALTA,196,Iruya,3587,Pueblo Viejo,None,None,None,SI,None,None,None,None,None,66070030.0,-22.8263430234688,-65.2018356755618
11,JUJUY,415,Palpalá,3588,Palpalá (Est. Gral. Manuel N. Savio),SI,SI,None,SI,SI,SI,SI,SI,SI,38042040.0,-24.2660503354304,-65.2120271030598
11,JUJUY,415,Palpalá,3589,Rio Blanco,None,None,None,None,None,None,None,SI,SI,38042010.0,-24.2342342593785,-65.2300747773282
11,JUJUY,416,Rinconada,3590,Casa Colorada,None,None,None,None,None,None,None,None,None,38049003.0,-22.3258883122274,-66.2828832006347
11,JUJUY,416,Rinconada,3591,Coyaguaima,None,None,None,SI,None,None,None,None,None,38049007.0,-22.7704435619992,-66.440426993556
11,JUJUY,416,Rinconada,3592,Lagunillas de Farallón,None,None,None,SI,None,None,None,None,None,38049010.0,-22.4075623428398,-66.6554051011704
11,JUJUY,416,Rinconada,3593,Liviara,None,None,None,None,SI,None,None,None,None,38049020.0,-22.4896989245068,-66.2677637818035
11,JUJUY,416,Rinconada,2650,Loma Blanca,None,None,None,None,SI,None,None,None,None,38049025.0,-22.463222635769,-66.4628647785472
11,JUJUY,416,Rinconada,3594,Nuevo Pirquitas,None,None,None,SI,SI,None,SI,None,None,38049030.0,-22.6869936542959,-66.456401677736
11,JUJUY,416,Rinconada,3595,Orosmayo,None,None,None,SI,None,None,None,None,None,38049035.0,-22.5564922692659,-66.3517771971731
11,JUJUY,416,Rinconada,3596,Rinconada,None,None,None,None,SI,None,None,None,None,38049040.0,-22.4399840866382,-66.1609276347876
11,JUJUY,404,San Antonio,3597,El Ceibal,None,None,None,SI,None,None,None,None,None,38056010.0,-24.3016336145797,-65.2818867459585
11,JUJUY,404,San Antonio,3598,La Toma,None,None,None,None,None,None,None,None,None,38056020.0,-24.3374800000056,-65.36524
11,JUJUY,404,San Antonio,3599,Los Alisos,SI,None,None,None,None,None,None,None,None,38056017.0,-24.2839395993959,-65.2818272273441
11,JUJUY,404,San Antonio,3600,Loteo Navea,None,None,None,SI,None,None,None,None,None,38056020.0,-24.2710272820567,-65.2729444915848
11,JUJUY,404,San Antonio,3601,Nuestra Señora del Rosario,None,None,None,None,None,None,None,None,None,38056025.0,-24.3184,-65.40092
11,JUJUY,404,San Antonio,524,San Antonio,SI,SI,None,None,SI,None,SI,None,None,38056030.0,-24.3676606220994,-65.3337612645336
11,JUJUY,323,San Pedro,3602,Arrayanal,None,None,None,None,None,None,None,None,None,38063010.0,-24.1755612615505,-64.8402658993854
11,JUJUY,323,San Pedro,3603,Arroyo Colorado,None,None,None,None,None,None,None,None,None,38063020.0,-24.3403731266613,-64.6655404458929
11,JUJUY,323,San Pedro,3604,Don Emilio,None,None,None,None,None,SI,None,None,None,38063030.0,-24.3154692731344,-64.9066663427545
11,JUJUY,323,San Pedro,3605,El Acheral,None,None,None,None,None,None,None,None,None,38063040.0,-24.4097116704331,-64.8107312952407
11,JUJUY,323,San Pedro,152,El Puesto,None,None,None,None,None,None,None,None,None,38063050.0,-24.1988254992426,-64.7893441637782
11,JUJUY,323,San Pedro,3606,El Quemado,None,None,None,None,None,None,None,None,None,38063060.0,-24.0933961333434,-64.8238742049039
11,JUJUY,323,San Pedro,2953,La Esperanza,None,None,None,None,SI,SI,None,None,SI,38063070.0,-24.2222145482106,-64.8368070501964
11,JUJUY,323,San Pedro,3607,La Manga,None,None,None,None,None,None,None,None,None,38063080.0,-24.191697331263,-64.846797222472
4,CORDOBA,413,Río Cuarto,3608,Las Higueras,SI,SI,None,SI,None,None,SI,SI,SI,14098170.0,-33.0892422210207,-64.2868227686533
4,CORDOBA,413,Río Cuarto,1737,Las Peñas,SI,None,None,None,None,SI,SI,SI,None,14098180.0,-32.5348511864127,-64.1052291964295
4,CORDOBA,413,Río Cuarto,3609,Las Vertientes,SI,None,None,SI,None,None,SI,SI,SI,14098190.0,-33.2839463852241,-64.5781462257606
4,CORDOBA,413,Río Cuarto,3610,Malena,None,None,None,None,None,None,SI,None,None,14098200.0,-33.4893410861497,-64.4320008051115
4,CORDOBA,413,Río Cuarto,3611,Monte de los Gauchos,None,None,None,None,None,None,SI,None,None,14098210.0,-33.636887956776,-63.8900068799972
4,CORDOBA,413,Río Cuarto,3117,Paso del Durazno,None,None,None,None,None,None,None,None,SI,14098220.0,-33.170068435327,-64.049630767807
4,CORDOBA,413,Río Cuarto,3612,Río Cuarto,SI,SI,SI,SI,SI,SI,SI,SI,SI,14098230.0,-33.1242631220064,-64.3487377033754
4,CORDOBA,413,Río Cuarto,3613,Sampacho,SI,None,None,SI,None,SI,SI,SI,SI,14098240.0,-33.3845382952352,-64.7219849539761
4,CORDOBA,413,Río Cuarto,3614,San Basilio,SI,None,None,SI,SI,None,SI,SI,SI,14098250.0,-33.4978542515606,-64.3151828240087
4,CORDOBA,413,Río Cuarto,3615,Santa Catalina (Est. Holmberg),SI,None,None,None,None,None,SI,SI,SI,14098260.0,-33.2059384521037,-64.4348164483493
4,CORDOBA,413,Río Cuarto,3616,Suco,None,None,None,None,None,None,SI,SI,SI,14098270.0,-33.4394729739475,-64.8316610855999
4,CORDOBA,413,Río Cuarto,3617,Tosquitas,None,None,None,None,None,None,SI,SI,SI,14098280.0,-33.8188248224493,-64.4569327410668
18,SALTA,226,Orán,2964,Hipólito Yrigoyen,SI,SI,None,SI,SI,SI,SI,SI,SI,66126040.0,-23.2382702479068,-64.2718125360107
18,SALTA,226,Orán,3618,La Misión,None,None,None,None,None,None,None,None,None,66126010.0,-23.3154629033465,-64.4077092056574
18,SALTA,226,Orán,3619,Pichanal,SI,SI,None,SI,SI,SI,SI,SI,SI,66126060.0,-23.3133896525098,-64.219751841333
18,SALTA,226,Orán,3620,San Ramón de la Nueva Orán,SI,SI,None,SI,SI,None,SI,SI,SI,66126070.0,-23.1298138873917,-64.3185884747041
18,SALTA,226,Orán,3621,Urundel,None,None,None,SI,SI,SI,SI,SI,SI,66126080.0,-23.5516314679633,-64.3965188048038
18,SALTA,272,Rivadavia,3622,Alto de la Sierra,None,None,None,SI,None,SI,None,None,None,66133010.0,-22.6893772924132,-62.4527756437584
18,SALTA,272,Rivadavia,3623,Capitán Juan Pagé,None,None,None,None,None,SI,None,None,None,66133020.0,-23.7084876711103,-62.3817949445121
18,SALTA,272,Rivadavia,3624,Coronel Juan Solá,SI,None,None,SI,SI,SI,SI,SI,SI,66133030.0,-23.4836432078231,-62.8913108733338
18,SALTA,272,Rivadavia,3625,Hito 1,None,None,None,None,None,None,None,None,None,66133035.0,-21.9997109682413,-62.8237382800005
18,SALTA,272,Rivadavia,2989,La Unión,None,None,None,None,None,None,None,None,SI,66133040.0,-23.9462046990241,-63.1119727442095
18,SALTA,272,Rivadavia,3626,Los Blancos,None,None,None,None,None,SI,None,None,SI,66133050.0,-23.630147809494,-62.5972373009179
18,SALTA,272,Rivadavia,3627,Pluma de Pato,None,None,None,None,None,SI,None,None,SI,66133060.0,-23.3808426324425,-63.0980556496311
18,SALTA,272,Rivadavia,2959,Rivadavia,None,None,None,SI,SI,None,None,None,SI,66133070.0,-24.1928479299753,-62.8855846188739
18,SALTA,272,Rivadavia,1530,Santa María,None,None,None,None,None,None,None,None,None,66133080.0,-22.1394975256357,-62.8383245890232
18,SALTA,272,Rivadavia,143,Santa Rosa,None,None,None,None,None,None,None,None,None,66133090.0,-24.0763765853123,-63.1236773681358
18,SALTA,417,La Caldera,3628,La Caldera,None,None,None,SI,SI,SI,SI,SI,SI,66077010.0,-24.6049486234217,-65.3823377302988
18,SALTA,417,La Caldera,3629,Vaqueros,SI,None,None,SI,None,SI,SI,SI,SI,66077020.0,-24.6945211920197,-65.4026944187147
18,SALTA,418,La Candelaria,3630,El Jardín,None,None,None,SI,SI,None,SI,None,SI,66084010.0,-26.0938834199791,-65.41384156239
18,SALTA,418,La Candelaria,3499,El Tala,None,None,None,SI,SI,SI,SI,SI,SI,66084020.0,-26.1208917578309,-65.2873058787689
18,SALTA,418,La Candelaria,1150,La Candelaria,None,None,None,SI,None,None,SI,None,None,66084030.0,-26.0961790089843,-65.0610119525095
18,SALTA,419,La Poma,3631,Cobres,None,None,None,None,None,None,None,None,None,66091010.0,-23.6391998500842,-66.2684039729566
18,SALTA,419,La Poma,3632,La Poma,None,None,None,SI,None,SI,None,None,None,66091020.0,-24.7129010493055,-66.1997385176463
18,SALTA,420,La Viña,3633,Ampascachi,None,None,None,None,None,SI,None,None,None,66098010.0,-25.355455514438,-65.5323044668329
18,SALTA,420,La Viña,3634,Cabra Corral,None,None,None,None,None,SI,None,None,SI,66098020.0,-25.290036707535,-65.38778537012
18,SALTA,420,La Viña,3579,Coronel Moldes,SI,None,None,None,SI,SI,SI,SI,SI,66098030.0,-25.2889404681421,-65.4745373510335
18,SALTA,420,La Viña,1498,La Viña,None,None,None,SI,SI,SI,SI,None,SI,66098040.0,-25.4719724619835,-65.5719838890076
18,SALTA,420,La Viña,3635,Talapampa,None,None,None,None,None,SI,None,None,None,66098050.0,-25.5463746287562,-65.559672881754
18,SALTA,223,Los Andes,2291,Olacapato,None,None,None,SI,SI,SI,None,None,None,66105010.0,-24.1197745515994,-66.7142594000385
18,SALTA,223,Los Andes,3636,San Antonio de los Cobres,None,None,None,SI,SI,SI,SI,None,SI,66105020.0,-24.2099310029638,-66.315435998094
18,SALTA,223,Los Andes,3637,Santa Rosa de los Pastos Grandes,None,None,None,SI,SI,SI,None,None,None,66105030.0,-24.478105777316,-66.6785400667592
1,BUENOS AIRES,133,General San Martín,3638,Villa José León Suarez,SI,SI,None,SI,None,SI,SI,SI,SI,6371010.0,-34.5253711653351,-58.5802550661988
1,BUENOS AIRES,133,General San Martín,3639,Villa Juan Martín De Pueyrredon,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.5474839124216,-58.5750972559389
1,BUENOS AIRES,133,General San Martín,3640,Villa Libertad,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.5846960052521,-58.5623334028073
1,BUENOS AIRES,133,General San Martín,3641,Villa Lynch,SI,SI,None,SI,None,None,SI,SI,SI,6371010.0,-34.590146441043,-58.5234377223288
1,BUENOS AIRES,133,General San Martín,3642,Villa Maipu,None,SI,None,SI,None,SI,SI,SI,SI,6371010.0,-34.5682131696117,-58.5245451491949
1,BUENOS AIRES,133,General San Martín,3643,Villa Marqués Alejandro María De Aguado,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.5551356608044,-58.5383771255925
1,BUENOS AIRES,133,General San Martín,3644,Villa Parque Pres Figueroa Alcorta,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.5939487574993,-58.5321739553925
1,BUENOS AIRES,133,General San Martín,3645,Villa Parque San Lorenzo,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.5618730613851,-58.5336624494541
1,BUENOS AIRES,133,General San Martín,3646,Villa San Andrés,SI,SI,None,SI,None,SI,SI,SI,SI,6371010.0,-34.5659932905453,-58.5448069225448
1,BUENOS AIRES,133,General San Martín,3647,Villa Yapeyú,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.5716953020123,-58.5491073994839
11,JUJUY,323,San Pedro,3648,La Mendieta,None,None,None,None,SI,SI,SI,SI,SI,38063090.0,-24.314359736408,-64.9707084719559
11,JUJUY,323,San Pedro,680,Miraflores,None,None,None,None,None,None,None,None,None,38063100.0,-24.2261476798422,-64.8101735526005
11,JUJUY,323,San Pedro,3649,Palos Blancos,None,None,None,None,None,None,None,None,None,38063110.0,-24.3249801346233,-64.9489367519918
11,JUJUY,323,San Pedro,3650,Parapetí,None,None,None,None,None,None,None,None,None,38063120.0,-24.2348579850918,-64.8440336546008
11,JUJUY,323,San Pedro,3651,Piedritas,None,None,None,None,None,None,None,None,None,38063130.0,-24.2931131722113,-64.8812208450768
11,JUJUY,323,San Pedro,3652,Rodeito,None,None,None,None,None,None,None,SI,SI,38063140.0,-24.2714866371948,-64.767733920134
11,JUJUY,323,San Pedro,3653,Rosario de Río Grande,None,None,None,None,None,SI,None,None,None,38063150.0,-24.3069096656554,-64.9317813354333
11,JUJUY,323,San Pedro,524,San Antonio,None,None,None,None,None,None,None,None,None,38063160.0,-24.2139625149932,-64.8057443238638
11,JUJUY,323,San Pedro,3654,San Lucas,None,None,None,None,None,SI,None,SI,SI,38063170.0,-24.2257554272925,-64.8646056706401
11,JUJUY,323,San Pedro,3655,San Pedro (Est. San Pedro de Jujuy),SI,SI,None,SI,SI,SI,SI,None,None,38063180.0,-24.293007141905,-64.9524504388897
11,JUJUY,323,San Pedro,1856,Sauzal,None,None,None,None,None,None,None,None,None,38063190.0,-24.2997434984526,-64.9576983944899
11,JUJUY,421,SANTA BARBARA,3656,El Fuerte,None,None,None,None,SI,None,None,None,SI,38070010.0,-24.260420872361,-64.4103511079696
11,JUJUY,421,SANTA BARBARA,3657,El Piquete,SI,None,None,None,None,SI,SI,SI,SI,38070020.0,-24.1810241203734,-64.6790060196865
11,JUJUY,421,SANTA BARBARA,3658,El Talar,None,None,None,None,SI,SI,SI,None,None,38070030.0,-23.5558786640644,-64.3614639119972
11,JUJUY,421,SANTA BARBARA,2922,Palma Sola,None,None,None,None,SI,SI,SI,None,SI,38070040.0,-23.9791015768434,-64.3066411633623
11,JUJUY,421,SANTA BARBARA,3659,Puente Lavayén,None,None,None,None,None,None,None,None,None,38070050.0,-24.27150330488,-64.7146927538416
11,JUJUY,421,SANTA BARBARA,2621,Santa Clara,SI,None,None,SI,SI,SI,SI,SI,SI,38070060.0,-24.3098756490301,-64.6628728220661
11,JUJUY,421,SANTA BARBARA,3660,Vinalito,None,None,None,None,None,SI,None,None,None,38070070.0,-23.6678300370713,-64.4138302334781
11,JUJUY,285,Santa Catalina,3661,Casira,None,None,None,SI,None,None,None,None,None,38077010.0,-21.9693796437473,-65.900391482913
11,JUJUY,285,Santa Catalina,3662,Ciénega,None,None,None,SI,None,None,None,None,None,38077020.0,-22.1864445703198,-66.4093898308937
5,LA PAMPA,422,Atreucó,3663,Doblas,None,SI,None,SI,SI,SI,SI,None,None,42007010.0,-37.1521838816608,-64.0140550927574
5,LA PAMPA,422,Atreucó,3664,Macachín,None,None,None,SI,SI,SI,SI,SI,SI,42007020.0,-37.1369555361687,-63.667141835534
5,LA PAMPA,422,Atreucó,3665,Miguel Riglos,None,None,None,SI,SI,SI,SI,None,SI,42007030.0,-36.8538749058938,-63.6881846143541
5,LA PAMPA,422,Atreucó,3666,Rolón,None,None,None,None,SI,SI,SI,None,SI,42007040.0,-37.166824214775,-63.4171582009534
5,LA PAMPA,422,Atreucó,3667,Tomas M. Anchorena,None,None,SI,None,SI,SI,SI,None,None,42007050.0,-36.8406606874148,-63.5205021645149
5,LA PAMPA,423,Caleu Caleu,3668,Anzoategui,None,None,None,None,SI,None,None,None,None,42014010.0,-38.9630526765691,-63.8608882456791
5,LA PAMPA,423,Caleu Caleu,3669,La Adela,None,SI,None,None,SI,SI,None,SI,SI,42014020.0,-38.9739618507806,-64.0893166949512
5,LA PAMPA,50,Capital,3670,Anguil,None,SI,None,SI,SI,SI,SI,SI,SI,42021010.0,-36.527922625355,-64.010555897973
5,LA PAMPA,50,Capital,143,Santa Rosa,SI,SI,SI,SI,SI,SI,SI,SI,SI,42021020.0,-36.61828979857,-64.2916770389461
23,SAN JUAN,424,Jáchal,3671,El Fical,None,None,None,None,None,None,None,None,None,70056040.0,-30.2202750575676,-68.6909967597496
23,SAN JUAN,424,Jáchal,3672,El Fiscal,None,None,None,None,None,None,None,None,None,70056040.0,-30.2202750575676,-68.6909967597496
23,SAN JUAN,424,Jáchal,3673,El Médano,None,None,None,None,None,SI,None,None,None,70056010.0,-30.1293832105379,-68.6791733044187
23,SAN JUAN,424,Jáchal,3674,Gran China,None,None,None,None,None,SI,None,None,None,70056020.0,-30.1225273246059,-68.7161999143951
23,SAN JUAN,424,Jáchal,3675,Huaco,None,None,None,None,None,SI,SI,None,None,70056030.0,-30.1570667184839,-68.4809365791381
23,SAN JUAN,424,Jáchal,3319,La Falda,None,None,None,None,None,None,None,None,None,70056040.0,-30.1628729670379,-68.6652633159112
23,SAN JUAN,424,Jáchal,3676,Mogna,None,None,None,None,None,SI,None,None,None,70056040.0,-30.6845100664473,-68.3775543569819
23,SAN JUAN,424,Jáchal,3677,Niquivil,None,None,None,None,None,SI,SI,None,SI,70056050.0,-30.4006750071532,-68.6910630973149
23,SAN JUAN,424,Jáchal,3678,Pampa Vieja,None,None,None,None,None,SI,None,None,None,70056060.0,-30.2202750575676,-68.6909967597496
23,SAN JUAN,424,Jáchal,470,San Isidro,None,None,None,None,None,SI,None,None,None,70056070.0,-30.1488923473271,-68.7044945534412
23,SAN JUAN,424,Jáchal,3679,San José de Jáchal,None,None,SI,SI,SI,SI,SI,SI,SI,70056080.0,-30.2427672850044,-68.7454934559357
23,SAN JUAN,424,Jáchal,2465,Tamberías,None,None,None,None,None,SI,SI,None,None,70056090.0,-30.1822864487075,-68.7277857836372
23,SAN JUAN,424,Jáchal,3680,Villa Malvinas Argentinas,None,None,None,None,None,SI,None,None,None,70056100.0,-30.2142413595614,-68.7165558327867
23,SAN JUAN,424,Jáchal,3450,Villa Mercedes,None,None,None,None,SI,SI,SI,SI,SI,70056110.0,-30.1088721898605,-68.7009429184891
23,SAN JUAN,361,Pocito,3681,Barrio Municipal,None,None,None,None,None,None,None,None,None,70070005.0,-31.7523486776689,-68.5597213740804
23,SAN JUAN,361,Pocito,3682,Barrio Ruta 40,None,None,None,None,None,SI,None,SI,SI,70070010.0,-31.8595308229437,-68.5345166485174
23,SAN JUAN,361,Pocito,3683,Carpintería,None,None,None,None,None,SI,SI,SI,SI,70070020.0,-31.8301409850684,-68.5420989256398
23,SAN JUAN,361,Pocito,1025,La Rinconada,None,None,None,None,None,None,None,SI,SI,70070010.0,-31.6952378674877,-68.5923025771378
23,SAN JUAN,361,Pocito,3684,Las Piedritas,None,None,None,None,None,None,None,None,None,70070025.0,-31.629474322189,-68.6080765638159
23,SAN JUAN,361,Pocito,3685,Quinto Cuartel,None,None,None,None,None,SI,SI,SI,SI,70070030.0,-31.6140359426027,-68.6001745092873
23,SAN JUAN,361,Pocito,3686,Villa Aberastain,None,None,None,None,None,SI,None,SI,SI,70070010.0,-31.65701277213,-68.573608949336
23,SAN JUAN,361,Pocito,3687,Villa Aberastain - La Rinconada,SI,None,SI,None,SI,SI,SI,None,None,70070040.0,-31.6952378674877,-68.5923025771378
24,NEUQUEN,397,Confluencia,3688,Neuquén,SI,SI,SI,SI,SI,SI,SI,SI,SI,58035070.0,-38.9492856796033,-68.0839057621977
24,NEUQUEN,397,Confluencia,3689,Plaza Huincul,None,None,None,None,SI,SI,None,SI,SI,58035090.0,-38.9290709532125,-69.2021594435231
24,NEUQUEN,397,Confluencia,3690,Plottier,SI,SI,None,SI,SI,SI,SI,SI,SI,58035100.0,-38.9510561611213,-68.2478403865049
24,NEUQUEN,397,Confluencia,3691,Senillosa,None,None,None,SI,SI,SI,SI,SI,SI,58035110.0,-39.0113034801537,-68.4333833911279
24,NEUQUEN,397,Confluencia,3692,Villa El Chocón,None,None,SI,None,None,SI,SI,None,None,58035120.0,-39.2610101785628,-68.7842564223565
24,NEUQUEN,397,Confluencia,3693,Vista Alegre Norte,SI,None,None,SI,None,SI,SI,SI,SI,58035130.0,-38.7277123127679,-68.1721438862367
24,NEUQUEN,397,Confluencia,3694,Vista Alegre Sur,SI,None,None,SI,SI,None,SI,None,None,58035140.0,-38.7715537254998,-68.1369187198489
24,NEUQUEN,374,Minas,3695,Los Miches,None,None,None,None,None,None,None,None,None,58077040.0,-37.2079272879054,-70.8208608595818
24,NEUQUEN,374,Minas,3696,Manzano Amargo,None,None,None,None,None,SI,None,None,None,58077050.0,-36.7475538529054,-70.7652790008941
1,BUENOS AIRES,133,General San Martín,3697,Villa Ballester,SI,SI,SI,SI,None,SI,SI,SI,SI,6371010.0,-34.5422846822324,-58.5583177179822
1,BUENOS AIRES,133,General San Martín,3698,Villa Bernardo Monteagudo,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.5905899097986,-58.5396606594168
1,BUENOS AIRES,133,General San Martín,3699,Villa Chacabuco,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.5796744853293,-58.523036970803
1,BUENOS AIRES,133,General San Martín,3700,Villa Coronel Jose M. Zapiola,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.5595169115142,-58.5772769308184
1,BUENOS AIRES,133,General San Martín,3701,Villa General Antonio J. De Sucre,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.5470506011052,-58.5694391894093
1,BUENOS AIRES,133,General San Martín,3702,Villa General Eugenio Necochea,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.51253320696,-58.5801478288493
1,BUENOS AIRES,133,General San Martín,3703,Villa General Jose Tomas Guido,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.553116323608,-58.5669976603922
1,BUENOS AIRES,133,General San Martín,3704,Villa General Juan G. Las Heras,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.5612567076697,-58.5553936643491
1,BUENOS AIRES,133,General San Martín,3705,Villa Godoy Cruz,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.5433989252454,-58.5755928423118
1,BUENOS AIRES,133,General San Martín,3706,Villa Granaderos De San Martín,None,SI,None,SI,None,SI,None,SI,SI,6371010.0,-34.5507646909435,-58.5284854572959
1,BUENOS AIRES,133,General San Martín,3707,Villa Gregoria Matorras,None,SI,None,SI,None,None,None,SI,SI,6371010.0,-34.5383846467918,-58.5491721010066
24,NEUQUEN,425,Huiliches,3708,Junín de los Andes,SI,SI,SI,SI,SI,SI,SI,SI,SI,58049010.0,-39.9494720138355,-71.0703335609136
24,NEUQUEN,426,Lácar,3709,San Martín de los Andes,SI,SI,None,SI,SI,SI,SI,SI,SI,58056010.0,-40.1537600653137,-71.3550098619322
24,NEUQUEN,426,Lácar,3710,Villa Lago Meliquina,SI,None,None,SI,None,SI,SI,None,SI,58056020.0,-40.3816875508143,-71.2616152793248
24,NEUQUEN,427,Loncopué,3711,Chorriaca,None,None,None,None,SI,SI,None,None,None,58063010.0,-37.929624048638,-70.0562158162232
24,NEUQUEN,427,Loncopué,3712,Loncopué,None,SI,SI,SI,SI,SI,SI,SI,SI,58063020.0,-38.0699432722928,-70.6124039046889
24,NEUQUEN,428,Los Lagos,3713,Villa La Angostura,SI,None,SI,SI,SI,SI,SI,SI,SI,58070010.0,-40.7631760692681,-71.6451967512926
24,NEUQUEN,428,Los Lagos,3714,Villa Traful,None,None,None,None,SI,None,SI,None,None,58070020.0,-40.6515336234792,-71.4069733427812
24,NEUQUEN,374,Minas,3715,Andacollo,None,None,SI,SI,SI,SI,SI,None,None,58077010.0,-37.1814100578481,-70.6690765415839
